start_year,start_month,start_day,start_hour,start_minute,start_second,end_year,end_month,end_day,end_hour,end_minute,end_second,mbps,pps
2014,7,2,0,0,0,2014,7,2,0,5,0,447.54,142503.05
2014,7,2,0,5,0,2014,7,2,0,10,0,425.16,135709.58
2014,7,2,0,10,0,2014,7,2,0,15,0,391.26,126983.57
2014,7,2,0,15,0,2014,7,2,0,20,0,344.32,117442.56
2014,7,2,0,20,0,2014,7,2,0,25,0,370.36,119969.08
2014,7,2,0,25,0,2014,7,2,0,30,0,387.16,124309.22
2014,7,2,0,30,0,2014,7,2,0,35,0,352.61,107600.91
2014,7,2,0,35,0,2014,7,2,0,40,0,334.24,108750.3
2014,7,2,0,40,0,2014,7,2,0,45,0,360.34,113658.13
2014,7,2,0,45,0,2014,7,2,0,50,0,399.05,110903.26
2014,7,2,0,50,0,2014,7,2,0,55,0,328.89,108391.92
2014,7,2,0,55,0,2014,7,2,1,0,0,256.11,102650.19
2014,7,2,1,0,0,2014,7,2,1,5,0,294.2,102663.51
2014,7,2,1,5,0,2014,7,2,1,10,0,300.36,105490.59
2014,7,2,1,10,0,2014,7,2,1,15,0,337.98,108111.41
2014,7,2,1,15,0,2014,7,2,1,20,0,336.81,108414.69
2014,7,2,1,20,0,2014,7,2,1,25,0,346.8,110099.8
2014,7,2,1,25,0,2014,7,2,1,30,0,353.61,108025.2
2014,7,2,1,30,0,2014,7,2,1,35,0,327.87,113798.84
2014,7,2,1,35,0,2014,7,2,1,40,0,349.87,107646.9
2014,7,2,1,40,0,2014,7,2,1,45,0,318.16,102535.53
2014,7,2,1,45,0,2014,7,2,1,50,0,257.48,91475.87
2014,7,2,1,50,0,2014,7,2,1,55,0,255.14,91600.97
2014,7,2,1,55,0,2014,7,2,2,0,0,254.02,87215.85
2014,7,2,2,0,0,2014,7,2,2,5,0,302.54,103531.38
2014,7,2,2,5,0,2014,7,2,2,10,0,269.94,97626.35
2014,7,2,2,10,0,2014,7,2,2,15,0,325.54,95245.82
2014,7,2,2,15,0,2014,7,2,2,20,0,279.05,94528.94
2014,7,2,2,20,0,2014,7,2,2,25,0,257.96,90073.41
2014,7,2,2,25,0,2014,7,2,2,30,0,246.66,93717.13
2014,7,2,2,30,0,2014,7,2,2,35,0,240.11,93587.17
2014,7,2,2,35,0,2014,7,2,2,40,0,191.62,80366.22
2014,7,2,2,40,0,2014,7,2,2,45,0,196.27,83858.22
2014,7,2,2,45,0,2014,7,2,2,50,0,196.98,87771.31
2014,7,2,2,50,0,2014,7,2,2,55,0,205.88,87539.43
2014,7,2,2,55,0,2014,7,2,3,0,0,185.75,84884.62
2014,7,2,3,0,0,2014,7,2,3,5,0,209.23,83191.18
2014,7,2,3,5,0,2014,7,2,3,10,0,202.75,83589.56
2014,7,2,3,10,0,2014,7,2,3,15,0,190.18,71469.26
2014,7,2,3,15,0,2014,7,2,3,20,0,199.15,40613.44
2014,7,2,3,20,0,2014,7,2,3,25,0,228.22,46126.42
2014,7,2,3,25,0,2014,7,2,3,30,0,241.55,46951.08
2014,7,2,3,30,0,2014,7,2,3,35,0,187.08,41802.66
2014,7,2,3,35,0,2014,7,2,3,40,0,201.29,41072.79
2014,7,2,3,40,0,2014,7,2,3,45,0,176.85,39545.48
2014,7,2,3,45,0,2014,7,2,3,50,0,164.82,37794.11
2014,7,2,3,50,0,2014,7,2,3,55,0,186.05,42672.15
2014,7,2,3,55,0,2014,7,2,4,0,0,209.83,44048.06
2014,7,2,4,0,0,2014,7,2,4,5,0,226.56,49230.91
2014,7,2,4,5,0,2014,7,2,4,10,0,211.65,43749.38
2014,7,2,4,10,0,2014,7,2,4,15,0,168.48,40331.35
2014,7,2,4,15,0,2014,7,2,4,20,0,177.55,42664.41
2014,7,2,4,20,0,2014,7,2,4,25,0,166.23,42420.13
2014,7,2,4,25,0,2014,7,2,4,30,0,151.21,35562.1
2014,7,2,4,30,0,2014,7,2,4,35,0,139.83,65063.94
2014,7,2,4,35,0,2014,7,2,4,40,0,137.48,80865.85
2014,7,2,4,40,0,2014,7,2,4,45,0,156.93,82700.22
2014,7,2,4,45,0,2014,7,2,4,50,0,141.94,77916.53
2014,7,2,4,50,0,2014,7,2,4,55,0,170.17,82743.0
2014,7,2,4,55,0,2014,7,2,5,0,0,187.43,82139.26
2014,7,2,5,0,0,2014,7,2,5,5,0,160.65,77691.99
2014,7,2,5,5,0,2014,7,2,5,10,0,124.92,77920.44
2014,7,2,5,10,0,2014,7,2,5,15,0,167.91,81917.08
2014,7,2,5,15,0,2014,7,2,5,20,0,148.36,81946.87
2014,7,2,5,20,0,2014,7,2,5,25,0,157.25,72742.34
2014,7,2,5,25,0,2014,7,2,5,30,0,150.55,63541.66
2014,7,2,5,30,0,2014,7,2,5,35,0,184.59,64051.42
2014,7,2,5,35,0,2014,7,2,5,40,0,164.69,57205.55
2014,7,2,5,40,0,2014,7,2,5,45,0,146.41,54959.69
2014,7,2,5,45,0,2014,7,2,5,50,0,141.13,60202.4
2014,7,2,5,50,0,2014,7,2,5,55,0,165.66,87087.92
2014,7,2,5,55,0,2014,7,2,6,0,0,188.82,82073.76
2014,7,2,6,0,0,2014,7,2,6,5,0,172.2,80233.87
2014,7,2,6,5,0,2014,7,2,6,10,0,141.19,87434.43
2014,7,2,6,10,0,2014,7,2,6,15,0,124.03,81059.2
2014,7,2,6,15,0,2014,7,2,6,20,0,143.77,67787.24
2014,7,2,6,20,0,2014,7,2,6,25,0,160.77,69221.47
2014,7,2,6,25,0,2014,7,2,6,30,0,123.65,57974.48
2014,7,2,6,30,0,2014,7,2,6,35,0,111.73,59247.95
2014,7,2,6,35,0,2014,7,2,6,40,0,110.61,52768.32
2014,7,2,6,40,0,2014,7,2,6,45,0,149.78,56674.04
2014,7,2,6,45,0,2014,7,2,6,50,0,106.73,54341.2
2014,7,2,6,50,0,2014,7,2,6,55,0,143.85,71652.93
2014,7,2,6,55,0,2014,7,2,7,0,0,143.35,81755.82
2014,7,2,7,0,0,2014,7,2,7,5,0,139.79,77097.59
2014,7,2,7,5,0,2014,7,2,7,10,0,127.26,78584.86
2014,7,2,7,10,0,2014,7,2,7,15,0,133.59,78893.83
2014,7,2,7,15,0,2014,7,2,7,20,0,166.13,90637.64
2014,7,2,7,20,0,2014,7,2,7,25,0,167.45,90725.81
2014,7,2,7,25,0,2014,7,2,7,30,0,138.84,75508.96
2014,7,2,7,30,0,2014,7,2,7,35,0,158.34,72796.84
2014,7,2,7,35,0,2014,7,2,7,40,0,136.59,72638.79
2014,7,2,7,40,0,2014,7,2,7,45,0,128.3,76680.64
2014,7,2,7,45,0,2014,7,2,7,50,0,189.15,72108.09
2014,7,2,7,50,0,2014,7,2,7,55,0,244.82,79208.45
2014,7,2,7,55,0,2014,7,2,8,0,0,209.24,72537.74
2014,7,2,8,0,0,2014,7,2,8,5,0,198.24,72493.65
2014,7,2,8,5,0,2014,7,2,8,10,0,170.71,66999.09
2014,7,2,8,10,0,2014,7,2,8,15,0,177.14,61569.66
2014,7,2,8,15,0,2014,7,2,8,20,0,203.59,65129.71
2014,7,2,8,20,0,2014,7,2,8,25,0,234.79,64842.17
2014,7,2,8,25,0,2014,7,2,8,30,0,195.53,62136.81
2014,7,2,8,30,0,2014,7,2,8,35,0,218.26,65867.68
2014,7,2,8,35,0,2014,7,2,8,40,0,270.12,77960.73
2014,7,2,8,40,0,2014,7,2,8,45,0,277.89,73515.26
2014,7,2,8,45,0,2014,7,2,8,50,0,248.62,73208.47
2014,7,2,8,50,0,2014,7,2,8,55,0,295.81,81337.87
2014,7,2,8,55,0,2014,7,2,9,0,0,304.86,76868.9
2014,7,2,9,0,0,2014,7,2,9,5,0,284.24,79230.69
2014,7,2,9,5,0,2014,7,2,9,10,0,348.16,103252.94
2014,7,2,9,10,0,2014,7,2,9,15,0,350.5,108476.83
2014,7,2,9,15,0,2014,7,2,9,20,0,378.81,113754.86
2014,7,2,9,20,0,2014,7,2,9,25,0,361.67,116615.29
2014,7,2,9,25,0,2014,7,2,9,30,0,322.91,110957.79
2014,7,2,9,30,0,2014,7,2,9,35,0,324.61,110583.27
2014,7,2,9,35,0,2014,7,2,9,40,0,347.02,111869.44
2014,7,2,9,40,0,2014,7,2,9,45,0,344.43,100036.48
2014,7,2,9,45,0,2014,7,2,9,50,0,350.28,98036.5
2014,7,2,9,50,0,2014,7,2,9,55,0,363.47,101379.93
2014,7,2,9,55,0,2014,7,2,10,0,0,385.9,121731.67
2014,7,2,10,0,0,2014,7,2,10,5,0,507.02,124304.44
2014,7,2,10,5,0,2014,7,2,10,10,0,486.54,139122.19
2014,7,2,10,10,0,2014,7,2,10,15,0,484.55,143913.0
2014,7,2,10,15,0,2014,7,2,10,20,0,434.9,121470.56
2014,7,2,10,20,0,2014,7,2,10,25,0,428.75,120319.46
2014,7,2,10,25,0,2014,7,2,10,30,0,468.17,121716.63
2014,7,2,10,30,0,2014,7,2,10,35,0,476.13,124064.74
2014,7,2,10,35,0,2014,7,2,10,40,0,503.27,142731.41
2014,7,2,10,40,0,2014,7,2,10,45,0,547.22,150790.02
2014,7,2,10,45,0,2014,7,2,10,50,0,606.34,160041.84
2014,7,2,10,50,0,2014,7,2,10,55,0,580.06,159490.3
2014,7,2,10,55,0,2014,7,2,11,0,0,497.42,139747.21
2014,7,2,11,0,0,2014,7,2,11,5,0,493.82,133798.36
2014,7,2,11,5,0,2014,7,2,11,10,0,513.22,135709.69
2014,7,2,11,10,0,2014,7,2,11,15,0,562.52,150377.35
2014,7,2,11,15,0,2014,7,2,11,20,0,559.12,144318.51
2014,7,2,11,20,0,2014,7,2,11,25,0,597.21,145849.85
2014,7,2,11,25,0,2014,7,2,11,30,0,560.56,139434.45
2014,7,2,11,30,0,2014,7,2,11,35,0,556.32,131381.51
2014,7,2,11,35,0,2014,7,2,11,40,0,531.27,130053.07
2014,7,2,11,40,0,2014,7,2,11,45,0,528.24,132108.66
2014,7,2,11,45,0,2014,7,2,11,50,0,487.94,144388.38
2014,7,2,11,50,0,2014,7,2,11,55,0,583.65,162405.01
2014,7,2,11,55,0,2014,7,2,12,0,0,555.41,155408.6
2014,7,2,12,0,0,2014,7,2,12,5,0,545.28,166959.93
2014,7,2,12,5,0,2014,7,2,12,10,0,499.1,157485.56
2014,7,2,12,10,0,2014,7,2,12,15,0,572.66,148057.79
2014,7,2,12,15,0,2014,7,2,12,20,0,545.78,130013.38
2014,7,2,12,20,0,2014,7,2,12,25,0,507.85,132636.21
2014,7,2,12,25,0,2014,7,2,12,30,0,527.07,120561.95
2014,7,2,12,30,0,2014,7,2,12,35,0,492.27,124485.57
2014,7,2,12,35,0,2014,7,2,12,40,0,507.84,120738.26
2014,7,2,12,40,0,2014,7,2,12,45,0,508.95,119383.26
2014,7,2,12,45,0,2014,7,2,12,50,0,559.46,125456.83
2014,7,2,12,50,0,2014,7,2,12,55,0,499.58,122786.07
2014,7,2,12,55,0,2014,7,2,13,0,0,551.21,149271.4
2014,7,2,13,0,0,2014,7,2,13,5,0,549.52,156103.48
2014,7,2,13,5,0,2014,7,2,13,10,0,578.33,158663.42
2014,7,2,13,10,0,2014,7,2,13,15,0,558.72,160832.15
2014,7,2,13,15,0,2014,7,2,13,20,0,508.68,156975.46
2014,7,2,13,20,0,2014,7,2,13,25,0,538.64,162791.58
2014,7,2,13,25,0,2014,7,2,13,30,0,469.75,144512.26
2014,7,2,13,30,0,2014,7,2,13,35,0,524.93,142144.63
2014,7,2,13,35,0,2014,7,2,13,40,0,508.01,139298.32
2014,7,2,13,40,0,2014,7,2,13,45,0,525.05,136535.42
2014,7,2,13,45,0,2014,7,2,13,50,0,497.81,124058.43
2014,7,2,13,50,0,2014,7,2,13,55,0,580.69,128942.31
2014,7,2,13,55,0,2014,7,2,14,0,0,520.99,135437.14
2014,7,2,14,0,0,2014,7,2,14,5,0,547.18,150251.8
2014,7,2,14,5,0,2014,7,2,14,10,0,511.98,151293.58
2014,7,2,14,10,0,2014,7,2,14,15,0,494.86,153381.53
2014,7,2,14,15,0,2014,7,2,14,20,0,581.95,168037.54
2014,7,2,14,20,0,2014,7,2,14,25,0,599.68,151094.78
2014,7,2,14,25,0,2014,7,2,14,30,0,489.24,129542.53
2014,7,2,14,30,0,2014,7,2,14,35,0,421.15,118600.3
2014,7,2,14,35,0,2014,7,2,14,40,0,440.76,135482.99
2014,7,2,14,40,0,2014,7,2,14,45,0,451.86,145676.82
2014,7,2,14,45,0,2014,7,2,14,50,0,532.21,166711.42
2014,7,2,14,50,0,2014,7,2,14,55,0,574.44,169737.36
2014,7,2,14,55,0,2014,7,2,15,0,0,587.35,169683.68
2014,7,2,15,0,0,2014,7,2,15,5,0,582.56,162275.34
2014,7,2,15,5,0,2014,7,2,15,10,0,508.99,150472.63
2014,7,2,15,10,0,2014,7,2,15,15,0,575.17,154014.71
2014,7,2,15,15,0,2014,7,2,15,20,0,691.03,156146.58
2014,7,2,15,20,0,2014,7,2,15,25,0,619.6,149817.05
2014,7,2,15,25,0,2014,7,2,15,30,0,630.94,146937.46
2014,7,2,15,30,0,2014,7,2,15,35,0,668.82,165559.04
2014,7,2,15,35,0,2014,7,2,15,40,0,634.91,172861.56
2014,7,2,15,40,0,2014,7,2,15,45,0,567.38,172896.07
2014,7,2,15,45,0,2014,7,2,15,50,0,551.19,169860.65
2014,7,2,15,50,0,2014,7,2,15,55,0,536.18,176477.63
2014,7,2,15,55,0,2014,7,2,16,0,0,624.93,173774.51
2014,7,2,16,0,0,2014,7,2,16,5,0,554.22,144650.73
2014,7,2,16,5,0,2014,7,2,16,10,0,519.24,140964.68
2014,7,2,16,10,0,2014,7,2,16,15,0,532.6,132904.46
2014,7,2,16,15,0,2014,7,2,16,20,0,471.87,127575.0
2014,7,2,16,20,0,2014,7,2,16,25,0,481.2,128042.27
2014,7,2,16,25,0,2014,7,2,16,30,0,468.55,130358.37
2014,7,2,16,30,0,2014,7,2,16,35,0,439.1,121561.61
2014,7,2,16,35,0,2014,7,2,16,40,0,495.92,148592.67
2014,7,2,16,40,0,2014,7,2,16,45,0,515.6,164148.39
2014,7,2,16,45,0,2014,7,2,16,50,0,491.39,161848.72
2014,7,2,16,50,0,2014,7,2,16,55,0,491.66,170783.06
2014,7,2,16,55,0,2014,7,2,17,0,0,469.21,160474.7
2014,7,2,17,0,0,2014,7,2,17,5,0,534.74,160871.86
2014,7,2,17,5,0,2014,7,2,17,10,0,480.57,156263.22
2014,7,2,17,10,0,2014,7,2,17,15,0,484.55,164123.32
2014,7,2,17,15,0,2014,7,2,17,20,0,496.02,138269.81
2014,7,2,17,20,0,2014,7,2,17,25,0,525.94,141926.46
2014,7,2,17,25,0,2014,7,2,17,30,0,451.61,127104.98
2014,7,2,17,30,0,2014,7,2,17,35,0,408.71,118675.32
2014,7,2,17,35,0,2014,7,2,17,40,0,428.95,119962.58
2014,7,2,17,40,0,2014,7,2,17,45,0,476.43,124382.94
2014,7,2,17,45,0,2014,7,2,17,50,0,447.14,137285.08
2014,7,2,17,50,0,2014,7,2,17,55,0,460.25,148812.18
2014,7,2,17,55,0,2014,7,2,18,0,0,438.99,146544.07
2014,7,2,18,0,0,2014,7,2,18,5,0,432.52,144825.18
2014,7,2,18,5,0,2014,7,2,18,10,0,376.42,137764.99
2014,7,2,18,10,0,2014,7,2,18,15,0,331.05,133604.41
2014,7,2,18,15,0,2014,7,2,18,20,0,358.44,139356.65
2014,7,2,18,20,0,2014,7,2,18,25,0,398.79,136654.62
2014,7,2,18,25,0,2014,7,2,18,30,0,422.65,133469.6
2014,7,2,18,30,0,2014,7,2,18,35,0,392.25,127700.23
2014,7,2,18,35,0,2014,7,2,18,40,0,373.26,135150.02
2014,7,2,18,40,0,2014,7,2,18,45,0,422.63,140995.73
2014,7,2,18,45,0,2014,7,2,18,50,0,416.39,146591.64
2014,7,2,18,50,0,2014,7,2,18,55,0,426.69,140172.26
2014,7,2,18,55,0,2014,7,2,19,0,0,407.9,135845.43
2014,7,2,19,0,0,2014,7,2,19,5,0,413.87,139231.34
2014,7,2,19,5,0,2014,7,2,19,10,0,460.73,137957.41
2014,7,2,19,10,0,2014,7,2,19,15,0,403.48,137360.73
2014,7,2,19,15,0,2014,7,2,19,20,0,429.79,147259.6
2014,7,2,19,20,0,2014,7,2,19,25,0,408.61,141305.66
2014,7,2,19,25,0,2014,7,2,19,30,0,458.5,146900.61
2014,7,2,19,30,0,2014,7,2,19,35,0,446.36,149818.54
2014,7,2,19,35,0,2014,7,2,19,40,0,430.38,139409.83
2014,7,2,19,40,0,2014,7,2,19,45,0,452.17,140933.25
2014,7,2,19,45,0,2014,7,2,19,50,0,431.95,136351.6
2014,7,2,19,50,0,2014,7,2,19,55,0,412.28,132796.96
2014,7,2,19,55,0,2014,7,2,20,0,0,420.03,128515.73
2014,7,2,20,0,0,2014,7,2,20,5,0,408.47,131436.62
2014,7,2,20,5,0,2014,7,2,20,10,0,361.5,130900.14
2014,7,2,20,10,0,2014,7,2,20,15,0,323.32,129198.93
2014,7,2,20,15,0,2014,7,2,20,20,0,353.84,133744.05
2014,7,2,20,20,0,2014,7,2,20,25,0,379.96,138913.53
2014,7,2,20,25,0,2014,7,2,20,30,0,374.31,127141.02
2014,7,2,20,30,0,2014,7,2,20,35,0,349.93,124824.75
2014,7,2,20,35,0,2014,7,2,20,40,0,367.28,131382.05
2014,7,2,20,40,0,2014,7,2,20,45,0,378.14,133047.03
2014,7,2,20,45,0,2014,7,2,20,50,0,359.31,125979.04
2014,7,2,20,50,0,2014,7,2,20,55,0,325.46,122381.84
2014,7,2,20,55,0,2014,7,2,21,0,0,331.65,125609.77
2014,7,2,21,0,0,2014,7,2,21,5,0,342.73,113785.01
2014,7,2,21,5,0,2014,7,2,21,10,0,360.15,128616.35
2014,7,2,21,10,0,2014,7,2,21,15,0,374.08,131846.52
2014,7,2,21,15,0,2014,7,2,21,20,0,371.06,134495.07
2014,7,2,21,20,0,2014,7,2,21,25,0,342.75,130302.3
2014,7,2,21,25,0,2014,7,2,21,30,0,365.39,131805.75
2014,7,2,21,30,0,2014,7,2,21,35,0,332.21,133660.58
2014,7,2,21,35,0,2014,7,2,21,40,0,352.26,131257.24
2014,7,2,21,40,0,2014,7,2,21,45,0,351.79,130253.97
2014,7,2,21,45,0,2014,7,2,21,50,0,360.1,132691.53
2014,7,2,21,50,0,2014,7,2,21,55,0,325.72,126225.38
2014,7,2,21,55,0,2014,7,2,22,0,0,359.44,130944.59
2014,7,2,22,0,0,2014,7,2,22,5,0,294.92,124478.73
2014,7,2,22,5,0,2014,7,2,22,10,0,309.87,121530.52
2014,7,2,22,10,0,2014,7,2,22,15,0,328.06,122401.87
2014,7,2,22,15,0,2014,7,2,22,20,0,345.83,124229.07
2014,7,2,22,20,0,2014,7,2,22,25,0,351.09,124534.95
2014,7,2,22,25,0,2014,7,2,22,30,0,392.0,125354.32
2014,7,2,22,30,0,2014,7,2,22,35,0,319.71,116051.15
2014,7,2,22,35,0,2014,7,2,22,40,0,367.79,126715.55
2014,7,2,22,40,0,2014,7,2,22,45,0,381.35,136554.14
2014,7,2,22,45,0,2014,7,2,22,50,0,354.33,127934.75
2014,7,2,22,50,0,2014,7,2,22,55,0,373.52,121723.78
2014,7,2,22,55,0,2014,7,2,23,0,0,337.91,119114.7
2014,7,2,23,0,0,2014,7,2,23,5,0,410.3,134482.28
2014,7,2,23,5,0,2014,7,2,23,10,0,342.75,125529.01
2014,7,2,23,10,0,2014,7,2,23,15,0,370.28,127017.12
2014,7,2,23,15,0,2014,7,2,23,20,0,364.7,127337.94
2014,7,2,23,20,0,2014,7,2,23,25,0,436.16,135626.17
2014,7,2,23,25,0,2014,7,2,23,30,0,412.84,129256.21
2014,7,2,23,30,0,2014,7,2,23,35,0,386.51,125434.51
2014,7,2,23,35,0,2014,7,2,23,40,0,359.96,126772.57
2014,7,2,23,40,0,2014,7,2,23,45,0,315.85,120464.58
2014,7,2,23,45,0,2014,7,2,23,50,0,365.35,123895.59
2014,7,2,23,50,0,2014,7,2,23,55,0,359.09,124101.51
2014,7,2,23,55,0,2014,7,3,0,0,0,393.97,129798.21
