start_year,start_month,start_day,start_hour,start_minute,start_second,end_year,end_month,end_day,end_hour,end_minute,end_second,mbps,pps
2013,10,14,0,0,0,2013,10,14,0,5,0,161.04,49731.03
2013,10,14,0,5,0,2013,10,14,0,10,0,151.55,47899.01
2013,10,14,0,10,0,2013,10,14,0,15,0,178.17,51203.96
2013,10,14,0,15,0,2013,10,14,0,20,0,211.81,54978.06
2013,10,14,0,20,0,2013,10,14,0,25,0,202.12,54600.19
2013,10,14,0,25,0,2013,10,14,0,30,0,147.54,48375.05
2013,10,14,0,30,0,2013,10,14,0,35,0,182.37,52283.97
2013,10,14,0,35,0,2013,10,14,0,40,0,228.31,59009.85
2013,10,14,0,40,0,2013,10,14,0,45,0,139.55,47208.03
2013,10,14,0,45,0,2013,10,14,0,50,0,145.45,47700.88
2013,10,14,0,50,0,2013,10,14,0,55,0,143.16,47759.23
2013,10,14,0,55,0,2013,10,14,1,0,0,160.09,50118.91
2013,10,14,1,0,0,2013,10,14,1,5,0,189.98,54482.25
2013,10,14,1,5,0,2013,10,14,1,10,0,177.03,51242.42
2013,10,14,1,10,0,2013,10,14,1,15,0,165.31,50409.26
2013,10,14,1,15,0,2013,10,14,1,20,0,171.15,50654.48
2013,10,14,1,20,0,2013,10,14,1,25,0,180.56,51686.8
2013,10,14,1,25,0,2013,10,14,1,30,0,175.35,51931.44
2013,10,14,1,30,0,2013,10,14,1,35,0,170.53,50030.92
2013,10,14,1,35,0,2013,10,14,1,40,0,158.61,50140.23
2013,10,14,1,40,0,2013,10,14,1,45,0,162.61,50722.48
2013,10,14,1,45,0,2013,10,14,1,50,0,164.29,50338.12
2013,10,14,1,50,0,2013,10,14,1,55,0,152.79,49289.41
2013,10,14,1,55,0,2013,10,14,2,0,0,165.64,50592.15
2013,10,14,2,0,0,2013,10,14,2,5,0,162.78,50296.72
2013,10,14,2,5,0,2013,10,14,2,10,0,150.1,48548.74
2013,10,14,2,10,0,2013,10,14,2,15,0,135.62,47452.44
2013,10,14,2,15,0,2013,10,14,2,20,0,139.85,47466.98
2013,10,14,2,20,0,2013,10,14,2,25,0,131.56,46013.46
2013,10,14,2,25,0,2013,10,14,2,30,0,151.12,50806.62
