start_year,start_month,start_day,start_hour,start_minute,start_second,end_year,end_month,end_day,end_hour,end_minute,end_second,mbps,pps
2015,2,1,0,0,0,2015,2,1,0,5,0,453.23,133822.27
2015,2,1,0,5,0,2015,2,1,0,10,0,442.05,131534.11
2015,2,1,0,10,0,2015,2,1,0,15,0,440.0,132009.86
2015,2,1,0,15,0,2015,2,1,0,20,0,406.33,133634.4
2015,2,1,0,20,0,2015,2,1,0,25,0,418.83,138169.03
2015,2,1,0,25,0,2015,2,1,0,30,0,464.56,139883.92
2015,2,1,0,30,0,2015,2,1,0,35,0,435.3,144756.97
2015,2,1,0,35,0,2015,2,1,0,40,0,438.29,149688.27
2015,2,1,0,40,0,2015,2,1,0,45,0,460.07,144008.42
2015,2,1,0,45,0,2015,2,1,0,50,0,355.28,150467.13
2015,2,1,0,50,0,2015,2,1,0,55,0,392.05,145159.79
2015,2,1,0,55,0,2015,2,1,1,0,0,471.2,141588.15
2015,2,1,1,0,0,2015,2,1,1,5,0,516.44,144927.96
2015,2,1,1,5,0,2015,2,1,1,10,0,463.19,140377.69
2015,2,1,1,10,0,2015,2,1,1,15,0,446.52,140439.88
2015,2,1,1,15,0,2015,2,1,1,20,0,473.19,140879.57
2015,2,1,1,20,0,2015,2,1,1,25,0,441.47,134351.03
2015,2,1,1,25,0,2015,2,1,1,30,0,484.28,138030.8
2015,2,1,1,30,0,2015,2,1,1,35,0,453.46,141593.67
2015,2,1,1,35,0,2015,2,1,1,40,0,438.08,138046.92
2015,2,1,1,40,0,2015,2,1,1,45,0,542.75,144568.79
2015,2,1,1,45,0,2015,2,1,1,50,0,468.37,133916.68
2015,2,1,1,50,0,2015,2,1,1,55,0,479.73,138882.34
2015,2,1,1,55,0,2015,2,1,2,0,0,474.62,133006.96
2015,2,1,2,0,0,2015,2,1,2,5,0,327.22,114660.54
2015,2,1,2,5,0,2015,2,1,2,10,0,398.97,128141.46
2015,2,1,2,10,0,2015,2,1,2,15,0,447.11,126436.14
2015,2,1,2,15,0,2015,2,1,2,20,0,388.28,125459.76
2015,2,1,2,20,0,2015,2,1,2,25,0,337.15,113841.83
2015,2,1,2,25,0,2015,2,1,2,30,0,336.84,110037.64
