start_year,start_month,start_day,start_hour,start_minute,start_second,end_year,end_month,end_day,end_hour,end_minute,end_second,mbps,pps
2016,11,11,0,0,0,2016,11,11,0,5,0,387.43,78468.49
2016,11,11,0,5,0,2016,11,11,0,10,0,378.28,74704.33
2016,11,11,0,10,0,2016,11,11,0,15,0,350.86,71677.92
2016,11,11,0,15,0,2016,11,11,0,20,0,339.22,70684.21
2016,11,11,0,20,0,2016,11,11,0,25,0,319.76,68707.92
2016,11,11,0,25,0,2016,11,11,0,30,0,424.52,80374.15
2016,11,11,0,30,0,2016,11,11,0,35,0,433.24,81172.44
2016,11,11,0,35,0,2016,11,11,0,40,0,364.77,75150.81
2016,11,11,0,40,0,2016,11,11,0,45,0,335.41,73658.69
2016,11,11,0,45,0,2016,11,11,0,50,0,310.64,69488.97
2016,11,11,0,50,0,2016,11,11,0,55,0,342.31,73311.44
2016,11,11,0,55,0,2016,11,11,1,0,0,313.02,71056.38
2016,11,11,1,0,0,2016,11,11,1,5,0,354.16,79972.73
2016,11,11,1,5,0,2016,11,11,1,10,0,276.77,65288.58
2016,11,11,1,10,0,2016,11,11,1,15,0,214.7,58307.56
2016,11,11,1,15,0,2016,11,11,1,20,0,204.76,57970.83
2016,11,11,1,20,0,2016,11,11,1,25,0,272.51,65545.16
2016,11,11,1,25,0,2016,11,11,1,30,0,228.38,60502.17
2016,11,11,1,30,0,2016,11,11,1,35,0,263.19,65229.49
2016,11,11,1,35,0,2016,11,11,1,40,0,264.16,63123.69
2016,11,11,1,40,0,2016,11,11,1,45,0,282.15,65623.47
2016,11,11,1,45,0,2016,11,11,1,50,0,330.77,67518.99
2016,11,11,1,50,0,2016,11,11,1,55,0,344.09,69197.04
2016,11,11,1,55,0,2016,11,11,2,0,0,276.46,63091.17
2016,11,11,2,0,0,2016,11,11,2,5,0,321.66,71602.58
2016,11,11,2,5,0,2016,11,11,2,10,0,303.98,68003.76
2016,11,11,2,10,0,2016,11,11,2,15,0,244.09,62991.29
2016,11,11,2,15,0,2016,11,11,2,20,0,275.48,66066.65
2016,11,11,2,20,0,2016,11,11,2,25,0,269.91,65191.44
2016,11,11,2,25,0,2016,11,11,2,30,0,261.22,62435.22
2016,11,11,2,30,0,2016,11,11,2,35,0,317.1,74537.52
2016,11,11,2,35,0,2016,11,11,2,40,0,224.02,59094.95
2016,11,11,2,40,0,2016,11,11,2,45,0,249.73,61097.63
2016,11,11,2,45,0,2016,11,11,2,50,0,168.13,53972.23
2016,11,11,2,50,0,2016,11,11,2,55,0,220.49,56058.62
2016,11,11,2,55,0,2016,11,11,3,0,0,252.9,59288.93
2016,11,11,3,0,0,2016,11,11,3,5,0,266.0,62813.59
2016,11,11,3,5,0,2016,11,11,3,10,0,366.95,68074.75
2016,11,11,3,10,0,2016,11,11,3,15,0,429.15,77459.99
2016,11,11,3,15,0,2016,11,11,3,20,0,301.66,64118.8
2016,11,11,3,20,0,2016,11,11,3,25,0,208.25,54216.17
2016,11,11,3,25,0,2016,11,11,3,30,0,188.15,54402.57
2016,11,11,3,30,0,2016,11,11,3,35,0,262.87,63825.37
2016,11,11,3,35,0,2016,11,11,3,40,0,217.78,60186.27
2016,11,11,3,40,0,2016,11,11,3,45,0,281.59,65969.59
2016,11,11,3,45,0,2016,11,11,3,50,0,289.72,69821.94
2016,11,11,3,50,0,2016,11,11,3,55,0,269.93,67420.05
2016,11,11,3,55,0,2016,11,11,4,0,0,314.85,68767.24
2016,11,11,4,0,0,2016,11,11,4,5,0,380.45,80596.0
2016,11,11,4,5,0,2016,11,11,4,10,0,235.89,62547.19
2016,11,11,4,10,0,2016,11,11,4,15,0,227.33,62960.73
2016,11,11,4,15,0,2016,11,11,4,20,0,226.57,62152.36
2016,11,11,4,20,0,2016,11,11,4,25,0,213.0,59311.12
2016,11,11,4,25,0,2016,11,11,4,30,0,192.02,59099.31
2016,11,11,4,30,0,2016,11,11,4,35,0,252.66,66765.64
2016,11,11,4,35,0,2016,11,11,4,40,0,196.04,57519.66
