start_year,start_month,start_day,start_hour,start_minute,start_second,end_year,end_month,end_day,end_hour,end_minute,end_second,mbps,pps
2014,12,6,0,0,0,2014,12,6,0,5,0,369.38,118100.2
2014,12,6,0,5,0,2014,12,6,0,10,0,243.6,105626.15
2014,12,6,0,10,0,2014,12,6,0,15,0,239.14,113385.73
2014,12,6,0,15,0,2014,12,6,0,20,0,252.9,113981.31
2014,12,6,0,20,0,2014,12,6,0,25,0,291.69,112782.81
2014,12,6,0,25,0,2014,12,6,0,30,0,289.98,116561.43
2014,12,6,0,30,0,2014,12,6,0,35,0,291.96,112396.3
2014,12,6,0,35,0,2014,12,6,0,40,0,287.22,114705.63
2014,12,6,0,40,0,2014,12,6,0,45,0,248.77,114179.03
2014,12,6,0,45,0,2014,12,6,0,50,0,277.69,116175.18
2014,12,6,0,50,0,2014,12,6,0,55,0,285.69,112636.67
2014,12,6,0,55,0,2014,12,6,1,0,0,329.51,117793.28
2014,12,6,1,0,0,2014,12,6,1,5,0,344.75,117410.71
2014,12,6,1,5,0,2014,12,6,1,10,0,278.26,108983.76
2014,12,6,1,10,0,2014,12,6,1,15,0,295.85,108761.25
2014,12,6,1,15,0,2014,12,6,1,20,0,358.5,117940.29
2014,12,6,1,20,0,2014,12,6,1,25,0,366.49,115169.96
2014,12,6,1,25,0,2014,12,6,1,30,0,339.53,112480.12
2014,12,6,1,30,0,2014,12,6,1,35,0,331.49,115397.4
2014,12,6,1,35,0,2014,12,6,1,40,0,373.83,117046.15
2014,12,6,1,40,0,2014,12,6,1,45,0,357.33,119957.48
2014,12,6,1,45,0,2014,12,6,1,50,0,336.94,113440.95
2014,12,6,1,50,0,2014,12,6,1,55,0,344.61,113814.62
2014,12,6,1,55,0,2014,12,6,2,0,0,242.45,103035.0
2014,12,6,2,0,0,2014,12,6,2,5,0,327.67,110319.86
2014,12,6,2,5,0,2014,12,6,2,10,0,224.54,96443.25
2014,12,6,2,10,0,2014,12,6,2,15,0,224.96,97308.86
2014,12,6,2,15,0,2014,12,6,2,20,0,186.57,96090.2
2014,12,6,2,20,0,2014,12,6,2,25,0,211.31,97215.19
2014,12,6,2,25,0,2014,12,6,2,30,0,218.34,100092.96
2014,12,6,2,30,0,2014,12,6,2,35,0,238.93,100164.73
2014,12,6,2,35,0,2014,12,6,2,40,0,228.45,100390.86
2014,12,6,2,40,0,2014,12,6,2,45,0,223.34,96668.72
2014,12,6,2,45,0,2014,12,6,2,50,0,160.86,90345.55
2014,12,6,2,50,0,2014,12,6,2,55,0,188.03,95305.8
2014,12,6,2,55,0,2014,12,6,3,0,0,161.13,92373.09
2014,12,6,3,0,0,2014,12,6,3,5,0,200.71,92389.76
2014,12,6,3,5,0,2014,12,6,3,10,0,193.69,90787.54
2014,12,6,3,10,0,2014,12,6,3,15,0,201.13,91502.18
2014,12,6,3,15,0,2014,12,6,3,20,0,195.02,96392.26
2014,12,6,3,20,0,2014,12,6,3,25,0,189.69,90917.5
2014,12,6,3,25,0,2014,12,6,3,30,0,183.87,94918.16
2014,12,6,3,30,0,2014,12,6,3,35,0,189.58,95939.89
