start_year,start_month,start_day,start_hour,start_minute,start_second,end_year,end_month,end_day,end_hour,end_minute,end_second,mbps,pps
2014,1,28,0,0,0,2014,1,28,0,5,0,494.91,121436.89
2014,1,28,0,5,0,2014,1,28,0,10,0,326.25,102557.69
2014,1,28,0,10,0,2014,1,28,0,15,0,274.22,94215.99
2014,1,28,0,15,0,2014,1,28,0,20,0,294.76,100370.26
2014,1,28,0,20,0,2014,1,28,0,25,0,273.75,97109.7
2014,1,28,0,25,0,2014,1,28,0,30,0,305.17,99846.02
2014,1,28,0,30,0,2014,1,28,0,35,0,302.01,102538.69
2014,1,28,0,35,0,2014,1,28,0,40,0,320.21,107301.36
2014,1,28,0,40,0,2014,1,28,0,45,0,259.06,95226.25
2014,1,28,0,45,0,2014,1,28,0,50,0,241.75,93071.89
2014,1,28,0,50,0,2014,1,28,0,55,0,301.72,97864.05
2014,1,28,0,55,0,2014,1,28,1,0,0,293.43,92884.4
2014,1,28,1,0,0,2014,1,28,1,5,0,283.33,90904.73
2014,1,28,1,5,0,2014,1,28,1,10,0,252.88,90703.61
2014,1,28,1,10,0,2014,1,28,1,15,0,287.19,92629.85
2014,1,28,1,15,0,2014,1,28,1,20,0,335.51,101810.04
2014,1,28,1,20,0,2014,1,28,1,25,0,291.49,93404.97
2014,1,28,1,25,0,2014,1,28,1,30,0,261.03,86210.15
2014,1,28,1,30,0,2014,1,28,1,35,0,244.86,83865.37
2014,1,28,1,35,0,2014,1,28,1,40,0,242.37,83382.3
2014,1,28,1,40,0,2014,1,28,1,45,0,246.45,85271.07
2014,1,28,1,45,0,2014,1,28,1,50,0,261.53,88164.89
2014,1,28,1,50,0,2014,1,28,1,55,0,264.95,82484.3
2014,1,28,1,55,0,2014,1,28,2,0,0,277.94,84443.2
2014,1,28,2,0,0,2014,1,28,2,5,0,269.32,76127.54
2014,1,28,2,5,0,2014,1,28,2,10,0,246.83,78288.44
2014,1,28,2,10,0,2014,1,28,2,15,0,246.52,81628.51
2014,1,28,2,15,0,2014,1,28,2,20,0,286.62,88814.89
2014,1,28,2,20,0,2014,1,28,2,25,0,285.52,86600.93
2014,1,28,2,25,0,2014,1,28,2,30,0,278.02,78635.5
2014,1,28,2,30,0,2014,1,28,2,35,0,244.24,75394.89
2014,1,28,2,35,0,2014,1,28,2,40,0,231.59,76543.11
2014,1,28,2,40,0,2014,1,28,2,45,0,235.7,73998.46
2014,1,28,2,45,0,2014,1,28,2,50,0,220.94,73362.37
2014,1,28,2,50,0,2014,1,28,2,55,0,329.66,87889.78
2014,1,28,2,55,0,2014,1,28,3,0,0,281.94,80422.02
2014,1,28,3,0,0,2014,1,28,3,5,0,231.2,72900.05
2014,1,28,3,5,0,2014,1,28,3,10,0,216.96,70288.18
2014,1,28,3,10,0,2014,1,28,3,15,0,200.53,71304.62
2014,1,28,3,15,0,2014,1,28,3,20,0,261.72,73166.8
2014,1,28,3,20,0,2014,1,28,3,25,0,270.89,74887.45
2014,1,28,3,25,0,2014,1,28,3,30,0,314.72,77137.03
2014,1,28,3,30,0,2014,1,28,3,35,0,235.52,72205.78
2014,1,28,3,35,0,2014,1,28,3,40,0,232.24,69016.57
2014,1,28,3,40,0,2014,1,28,3,45,0,214.2,66074.21
2014,1,28,3,45,0,2014,1,28,3,50,0,193.47,64271.19
