start_year,start_month,start_day,start_hour,start_minute,start_second,end_year,end_month,end_day,end_hour,end_minute,end_second,mbps,pps
2016,4,26,0,0,0,2016,4,26,0,5,0,419.81,77409.8
2016,4,26,0,5,0,2016,4,26,0,10,0,240.7,60503.38
2016,4,26,0,10,0,2016,4,26,0,15,0,190.05,54983.65
2016,4,26,0,15,0,2016,4,26,0,20,0,248.1,62530.42
2016,4,26,0,20,0,2016,4,26,0,25,0,270.5,66270.68
2016,4,26,0,25,0,2016,4,26,0,30,0,259.44,66086.59
2016,4,26,0,30,0,2016,4,26,0,35,0,310.97,68270.95
2016,4,26,0,35,0,2016,4,26,0,40,0,262.87,61734.4
2016,4,26,0,40,0,2016,4,26,0,45,0,227.73,59421.67
2016,4,26,0,45,0,2016,4,26,0,50,0,240.71,62668.72
2016,4,26,0,50,0,2016,4,26,0,55,0,253.81,61441.77
2016,4,26,0,55,0,2016,4,26,1,0,0,208.36,60979.41
2016,4,26,1,0,0,2016,4,26,1,5,0,181.91,60937.66
2016,4,26,1,5,0,2016,4,26,1,10,0,389.98,75796.07
2016,4,26,1,10,0,2016,4,26,1,15,0,201.21,62443.03
2016,4,26,1,15,0,2016,4,26,1,20,0,167.41,53098.73
2016,4,26,1,20,0,2016,4,26,1,25,0,215.71,57238.12
2016,4,26,1,25,0,2016,4,26,1,30,0,172.21,52522.32
2016,4,26,1,30,0,2016,4,26,1,35,0,187.28,55183.35
2016,4,26,1,35,0,2016,4,26,1,40,0,222.2,57339.91
2016,4,26,1,40,0,2016,4,26,1,45,0,235.75,58189.05
2016,4,26,1,45,0,2016,4,26,1,50,0,233.13,57928.68
2016,4,26,1,50,0,2016,4,26,1,55,0,224.9,59426.17
2016,4,26,1,55,0,2016,4,26,2,0,0,274.98,64207.76
2016,4,26,2,0,0,2016,4,26,2,5,0,172.05,54636.05
2016,4,26,2,5,0,2016,4,26,2,10,0,168.75,53184.99
2016,4,26,2,10,0,2016,4,26,2,15,0,133.17,49275.86
2016,4,26,2,15,0,2016,4,26,2,20,0,126.22,48609.04
2016,4,26,2,20,0,2016,4,26,2,25,0,180.48,55771.46
2016,4,26,2,25,0,2016,4,26,2,30,0,153.65,50805.36
2016,4,26,2,30,0,2016,4,26,2,35,0,119.1,46706.94
2016,4,26,2,35,0,2016,4,26,2,40,0,118.49,47517.05
2016,4,26,2,40,0,2016,4,26,2,45,0,112.21,44927.2
2016,4,26,2,45,0,2016,4,26,2,50,0,122.95,47519.88
2016,4,26,2,50,0,2016,4,26,2,55,0,102.71,45492.53
2016,4,26,2,55,0,2016,4,26,3,0,0,131.02,50404.98
2016,4,26,3,0,0,2016,4,26,3,5,0,217.36,59767.44
2016,4,26,3,5,0,2016,4,26,3,10,0,200.21,55880.15
2016,4,26,3,10,0,2016,4,26,3,15,0,177.4,53145.29
2016,4,26,3,15,0,2016,4,26,3,20,0,166.77,51137.09
2016,4,26,3,20,0,2016,4,26,3,25,0,134.83,47977.1
2016,4,26,3,25,0,2016,4,26,3,30,0,113.84,44730.76
2016,4,26,3,30,0,2016,4,26,3,35,0,105.18,44492.93
2016,4,26,3,35,0,2016,4,26,3,40,0,99.58,44468.64
2016,4,26,3,40,0,2016,4,26,3,45,0,102.31,44935.14
2016,4,26,3,45,0,2016,4,26,3,50,0,113.45,49879.86
2016,4,26,3,50,0,2016,4,26,3,55,0,121.53,46092.57
2016,4,26,3,55,0,2016,4,26,4,0,0,138.62,48770.64
