start_year,start_month,start_day,start_hour,start_minute,start_second,end_year,end_month,end_day,end_hour,end_minute,end_second,mbps,pps
2014,11,18,0,0,0,2014,11,18,0,5,0,445.45,118084.12
2014,11,18,0,5,0,2014,11,18,0,10,0,421.52,111941.91
2014,11,18,0,10,0,2014,11,18,0,15,0,395.45,114017.16
2014,11,18,0,15,0,2014,11,18,0,20,0,371.41,116021.89
2014,11,18,0,20,0,2014,11,18,0,25,0,466.93,123745.47
2014,11,18,0,25,0,2014,11,18,0,30,0,412.64,117502.02
2014,11,18,0,30,0,2014,11,18,0,35,0,422.32,121892.01
2014,11,18,0,35,0,2014,11,18,0,40,0,483.61,123167.22
2014,11,18,0,40,0,2014,11,18,0,45,0,420.98,116301.82
2014,11,18,0,45,0,2014,11,18,0,50,0,419.79,118396.81
2014,11,18,0,50,0,2014,11,18,0,55,0,350.89,112017.24
2014,11,18,0,55,0,2014,11,18,1,0,0,326.32,114866.3
2014,11,18,1,0,0,2014,11,18,1,5,0,351.19,120158.34
2014,11,18,1,5,0,2014,11,18,1,10,0,327.85,114674.39
2014,11,18,1,10,0,2014,11,18,1,15,0,384.11,119819.59
2014,11,18,1,15,0,2014,11,18,1,20,0,418.62,123445.47
2014,11,18,1,20,0,2014,11,18,1,25,0,350.86,116009.41
2014,11,18,1,25,0,2014,11,18,1,30,0,314.12,111141.99
2014,11,18,1,30,0,2014,11,18,1,35,0,320.9,109600.11
2014,11,18,1,35,0,2014,11,18,1,40,0,339.7,113736.76
2014,11,18,1,40,0,2014,11,18,1,45,0,400.04,121355.22
2014,11,18,1,45,0,2014,11,18,1,50,0,380.32,117217.19
2014,11,18,1,50,0,2014,11,18,1,55,0,347.55,108091.21
2014,11,18,1,55,0,2014,11,18,2,0,0,301.69,105999.33
2014,11,18,2,0,0,2014,11,18,2,5,0,316.19,101764.47
2014,11,18,2,5,0,2014,11,18,2,10,0,320.69,101710.92
2014,11,18,2,10,0,2014,11,18,2,15,0,330.64,106390.54
2014,11,18,2,15,0,2014,11,18,2,20,0,300.73,102789.1
2014,11,18,2,20,0,2014,11,18,2,25,0,306.29,103327.87
2014,11,18,2,25,0,2014,11,18,2,30,0,285.59,101901.04
2014,11,18,2,30,0,2014,11,18,2,35,0,297.19,109351.51
2014,11,18,2,35,0,2014,11,18,2,40,0,293.48,104764.84
2014,11,18,2,40,0,2014,11,18,2,45,0,301.68,103456.51
