start_year,start_month,start_day,start_hour,start_minute,start_second,end_year,end_month,end_day,end_hour,end_minute,end_second,mbps,pps
2013,9,3,0,4,38,2013,9,3,0,9,38,168.57,55379.24
2013,9,3,0,9,38,2013,9,3,0,14,38,166.7,58426.36
2013,9,3,0,14,38,2013,9,3,0,19,38,153.82,59400.79
2013,9,3,0,19,38,2013,9,3,0,24,38,214.72,67098.14
2013,9,3,0,24,38,2013,9,3,0,29,38,218.86,69441.88
2013,9,3,0,29,38,2013,9,3,0,34,38,159.57,62677.7
2013,9,3,0,34,38,2013,9,3,0,39,38,133.56,58520.76
2013,9,3,0,39,38,2013,9,3,0,44,38,135.34,58691.07
2013,9,3,0,44,38,2013,9,3,0,49,38,163.26,61069.73
2013,9,3,0,49,38,2013,9,3,0,54,38,159.83,59555.79
2013,9,3,0,54,38,2013,9,3,0,59,38,182.74,62695.75
2013,9,3,0,59,38,2013,9,3,1,4,38,192.55,63614.36
2013,9,3,1,4,38,2013,9,3,1,9,38,158.07,60406.25
2013,9,3,1,9,38,2013,9,3,1,14,38,161.08,61856.13
2013,9,3,1,14,38,2013,9,3,1,19,38,154.17,63343.33
2013,9,3,1,19,38,2013,9,3,1,24,38,166.96,61165.37
2013,9,3,1,24,38,2013,9,3,1,29,38,159.51,59336.58
2013,9,3,1,29,38,2013,9,3,1,34,38,169.64,61661.53
2013,9,3,1,34,38,2013,9,3,1,39,38,143.48,57917.87
2013,9,3,1,39,38,2013,9,3,1,44,38,153.53,58922.02
2013,9,3,1,44,38,2013,9,3,1,49,38,177.97,61410.66
2013,9,3,1,49,38,2013,9,3,1,54,38,114.52,55033.03
2013,9,3,1,54,38,2013,9,3,1,59,38,109.62,56381.22
2013,9,3,1,59,38,2013,9,3,2,4,38,118.16,56742.59
2013,9,3,2,4,38,2013,9,3,2,9,38,126.63,61324.29
2013,9,3,2,9,38,2013,9,3,2,14,38,111.15,56034.49
2013,9,3,2,14,38,2013,9,3,2,19,38,94.18,53729.12
2013,9,3,2,19,38,2013,9,3,2,24,38,129.0,58653.64
2013,9,3,2,24,38,2013,9,3,2,29,38,108.22,55767.2
2013,9,3,2,29,38,2013,9,3,2,34,38,109.71,57967.99
2013,9,3,2,34,38,2013,9,3,2,39,38,110.4,56567.95
2013,9,3,2,39,38,2013,9,3,2,44,38,147.02,59452.22
2013,9,3,2,44,38,2013,9,3,2,49,38,112.73,54395.24
2013,9,3,2,49,38,2013,9,3,2,54,38,101.15,53828.8
2013,9,3,2,54,38,2013,9,3,2,59,38,88.61,53380.51
2013,9,3,2,59,38,2013,9,3,3,4,38,103.62,57095.75
2013,9,3,3,4,38,2013,9,3,3,9,38,99.84,53472.17
2013,9,3,3,9,38,2013,9,3,3,14,38,93.68,52294.17
2013,9,3,3,14,38,2013,9,3,3,19,38,87.3,51519.49
2013,9,3,3,19,38,2013,9,3,3,24,38,94.02,53699.17
2013,9,3,3,24,38,2013,9,3,3,29,38,93.04,51733.5
2013,9,3,3,29,38,2013,9,3,3,34,38,90.18,52465.54
2013,9,3,3,34,38,2013,9,3,3,39,38,77.9,50214.32
2013,9,3,3,39,38,2013,9,3,3,44,38,71.65,49348.8
2013,9,3,3,44,38,2013,9,3,3,49,38,74.95,49738.38
2013,9,3,3,49,38,2013,9,3,3,54,38,78.82,49898.7
2013,9,3,3,54,38,2013,9,3,3,59,38,78.91,43844.98
2013,9,3,3,59,38,2013,9,3,4,4,38,85.98,45047.36
2013,9,3,4,4,38,2013,9,3,4,9,38,82.48,47412.58
2013,9,3,4,9,38,2013,9,3,4,14,38,73.59,48973.52
2013,9,3,4,14,38,2013,9,3,4,19,38,84.22,50232.89
2013,9,3,4,19,38,2013,9,3,4,24,38,88.41,50501.08
2013,9,3,4,24,38,2013,9,3,4,29,38,81.43,50324.16
2013,9,3,4,29,38,2013,9,3,4,34,38,99.14,51232.01
2013,9,3,4,34,38,2013,9,3,4,39,38,83.8,44337.28
2013,9,3,4,39,38,2013,9,3,4,44,38,69.7,43102.39
2013,9,3,4,44,38,2013,9,3,4,49,38,75.18,47900.22
2013,9,3,4,49,38,2013,9,3,4,54,38,68.42,47470.49
2013,9,3,4,54,38,2013,9,3,4,59,38,74.68,49076.13
2013,9,3,4,59,38,2013,9,3,5,4,38,87.53,51121.52
2013,9,3,5,4,38,2013,9,3,5,9,38,90.09,50927.65
2013,9,3,5,9,38,2013,9,3,5,14,38,77.26,49021.64
2013,9,3,5,14,38,2013,9,3,5,19,38,86.66,50888.44
2013,9,3,5,19,38,2013,9,3,5,24,38,116.41,53513.57
2013,9,3,5,24,38,2013,9,3,5,29,38,66.47,43974.31
2013,9,3,5,29,38,2013,9,3,5,34,38,67.11,42452.05
2013,9,3,5,34,38,2013,9,3,5,39,38,66.16,46007.8
2013,9,3,5,39,38,2013,9,3,5,44,38,66.4,47495.63
2013,9,3,5,44,38,2013,9,3,5,49,38,65.15,47793.17
2013,9,3,5,49,38,2013,9,3,5,54,38,69.59,48306.45
2013,9,3,5,54,38,2013,9,3,5,59,38,69.2,49036.76
2013,9,3,5,59,38,2013,9,3,6,4,38,89.37,51777.07
2013,9,3,6,4,38,2013,9,3,6,9,38,75.08,44657.24
2013,9,3,6,9,38,2013,9,3,6,14,38,78.76,44446.16
2013,9,3,6,14,38,2013,9,3,6,19,38,84.49,49883.76
2013,9,3,6,19,38,2013,9,3,6,24,38,91.88,51507.92
2013,9,3,6,24,38,2013,9,3,6,29,38,88.32,50571.46
2013,9,3,6,29,38,2013,9,3,6,34,38,80.47,49493.02
2013,9,3,6,34,38,2013,9,3,6,39,38,97.98,52449.88
2013,9,3,6,39,38,2013,9,3,6,44,38,85.45,50787.76
2013,9,3,6,44,38,2013,9,3,6,49,38,74.08,49926.14
2013,9,3,6,49,38,2013,9,3,6,54,38,71.91,50470.89
2013,9,3,6,54,38,2013,9,3,6,59,38,69.56,48712.55
2013,9,3,6,59,38,2013,9,3,7,4,38,79.58,49712.31
2013,9,3,7,4,38,2013,9,3,7,9,38,72.54,48593.78
2013,9,3,7,9,38,2013,9,3,7,14,38,72.72,54167.34
2013,9,3,7,14,38,2013,9,3,7,19,38,68.12,49420.77
2013,9,3,7,19,38,2013,9,3,7,24,38,65.84,48257.41
2013,9,3,7,24,38,2013,9,3,7,29,38,74.57,49993.44
2013,9,3,7,29,38,2013,9,3,7,34,38,79.77,50665.6
2013,9,3,7,34,38,2013,9,3,7,39,38,85.57,50834.64
2013,9,3,7,39,38,2013,9,3,7,44,38,73.58,50406.12
2013,9,3,7,44,38,2013,9,3,7,49,38,68.29,49262.67
2013,9,3,7,49,38,2013,9,3,7,54,38,68.35,48710.35
2013,9,3,7,54,38,2013,9,3,7,59,38,82.79,49745.37
2013,9,3,7,59,38,2013,9,3,8,4,38,76.64,50779.71
2013,9,3,8,4,38,2013,9,3,8,9,38,81.88,50848.58
2013,9,3,8,9,38,2013,9,3,8,14,38,85.53,55602.1
2013,9,3,8,14,38,2013,9,3,8,19,38,100.52,54702.42
2013,9,3,8,19,38,2013,9,3,8,24,38,83.98,53707.09
2013,9,3,8,24,38,2013,9,3,8,29,38,96.4,54294.79
2013,9,3,8,29,38,2013,9,3,8,34,38,94.73,52673.94
2013,9,3,8,34,38,2013,9,3,8,39,38,94.26,53214.79
2013,9,3,8,39,38,2013,9,3,8,44,38,90.61,53954.86
2013,9,3,8,44,38,2013,9,3,8,49,38,112.99,56448.2
2013,9,3,8,49,38,2013,9,3,8,54,38,104.09,54395.53
2013,9,3,8,54,38,2013,9,3,8,59,38,118.99,56614.7
2013,9,3,8,59,38,2013,9,3,9,4,38,135.83,61579.04
2013,9,3,9,4,38,2013,9,3,9,9,38,117.61,58679.18
2013,9,3,9,9,38,2013,9,3,9,14,38,116.82,61072.23
2013,9,3,9,14,38,2013,9,3,9,19,38,119.52,56885.1
2013,9,3,9,19,38,2013,9,3,9,24,38,129.37,58142.19
2013,9,3,9,24,38,2013,9,3,9,29,38,119.06,55984.03
2013,9,3,9,29,38,2013,9,3,9,34,38,136.0,58731.61
2013,9,3,9,34,38,2013,9,3,9,39,38,143.75,60683.51
2013,9,3,9,39,38,2013,9,3,9,44,38,139.03,62207.52
2013,9,3,9,44,38,2013,9,3,9,49,38,138.59,65195.5
2013,9,3,9,49,38,2013,9,3,9,54,38,177.89,67952.96
2013,9,3,9,54,38,2013,9,3,9,59,38,168.06,68332.89
2013,9,3,9,59,38,2013,9,3,10,4,38,139.93,62001.13
2013,9,3,10,4,38,2013,9,3,10,9,38,141.26,59603.69
2013,9,3,10,9,38,2013,9,3,10,14,38,141.75,54903.02
2013,9,3,10,14,38,2013,9,3,10,19,38,146.11,57811.05
2013,9,3,10,19,38,2013,9,3,10,24,38,162.5,68066.19
2013,9,3,10,24,38,2013,9,3,10,29,38,193.6,69076.22
2013,9,3,10,29,38,2013,9,3,10,34,38,152.03,63723.18
2013,9,3,10,34,38,2013,9,3,10,39,38,177.0,65526.81
2013,9,3,10,39,38,2013,9,3,10,44,38,168.51,61278.46
2013,9,3,10,44,38,2013,9,3,10,49,38,172.07,60723.44
2013,9,3,10,49,38,2013,9,3,10,54,38,156.1,57499.99
2013,9,3,10,54,38,2013,9,3,10,59,38,182.37,64588.41
2013,9,3,10,59,38,2013,9,3,11,4,38,170.74,64744.28
2013,9,3,11,4,38,2013,9,3,11,9,38,149.13,61203.6
2013,9,3,11,9,38,2013,9,3,11,14,38,199.55,69130.44
2013,9,3,11,14,38,2013,9,3,11,19,38,195.46,65817.04
2013,9,3,11,19,38,2013,9,3,11,24,38,213.37,70947.68
2013,9,3,11,24,38,2013,9,3,11,29,38,284.85,75221.12
2013,9,3,11,29,38,2013,9,3,11,34,38,257.66,71762.8
2013,9,3,11,34,38,2013,9,3,11,39,38,218.23,65767.87
2013,9,3,11,39,38,2013,9,3,11,44,38,222.09,63600.0
2013,9,3,11,44,38,2013,9,3,11,49,38,236.02,68477.35
2013,9,3,11,49,38,2013,9,3,11,54,38,226.02,70737.97
2013,9,3,11,54,38,2013,9,3,11,59,38,213.93,68239.99
2013,9,3,11,59,38,2013,9,3,12,4,38,221.37,72959.29
2013,9,3,12,4,38,2013,9,3,12,9,38,180.04,67025.23
2013,9,3,12,9,38,2013,9,3,12,14,38,184.58,66958.82
2013,9,3,12,14,38,2013,9,3,12,19,38,209.58,63144.15
2013,9,3,12,19,38,2013,9,3,12,24,38,191.38,64403.35
2013,9,3,12,24,38,2013,9,3,12,29,38,281.51,80168.81
2013,9,3,12,29,38,2013,9,3,12,34,38,210.96,68665.95
2013,9,3,12,34,38,2013,9,3,12,39,38,203.47,71549.06
2013,9,3,12,39,38,2013,9,3,12,44,38,191.92,66189.04
2013,9,3,12,44,38,2013,9,3,12,49,38,229.35,70981.13
2013,9,3,12,49,38,2013,9,3,12,54,38,254.06,73550.53
2013,9,3,12,54,38,2013,9,3,12,59,38,269.53,74412.53
2013,9,3,12,59,38,2013,9,3,13,4,38,218.0,69255.87
2013,9,3,13,4,38,2013,9,3,13,9,38,216.95,69481.46
2013,9,3,13,9,38,2013,9,3,13,14,38,212.97,68736.74
2013,9,3,13,14,38,2013,9,3,13,19,38,221.07,72537.3
2013,9,3,13,19,38,2013,9,3,13,24,38,225.51,76887.18
2013,9,3,13,24,38,2013,9,3,13,29,38,225.36,71224.7
2013,9,3,13,29,38,2013,9,3,13,34,38,248.76,74192.67
2013,9,3,13,34,38,2013,9,3,13,39,38,246.15,74521.18
2013,9,3,13,39,38,2013,9,3,13,44,38,249.51,73155.79
2013,9,3,13,44,38,2013,9,3,13,49,38,218.82,70443.25
2013,9,3,13,49,38,2013,9,3,13,54,38,236.39,72382.21
2013,9,3,13,54,38,2013,9,3,13,59,38,247.36,72882.67
2013,9,3,13,59,38,2013,9,3,14,4,38,261.31,74167.47
2013,9,3,14,4,38,2013,9,3,14,9,38,288.61,76822.77
